.draw,.chain,.iteration,K,D,N,category,state,time,outcome,population,exposure_code,ypred,mu,mu_treated,banned_state,start_date,end_date,placebo_date
37,1,37,0,34,13,total,NY,2018-03-01,72631,7826450.0,0,74181,11.202209,11.202209,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,34,14,total,NY,2018-05-01,76916,7826450.0,0,76941,11.233723,11.233723,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,34,15,total,NY,2018-07-01,78970,7826450.0,0,79660,11.266367,11.266367,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,34,16,total,NY,2018-09-01,75504,7826450.0,0,75282,11.216311,11.216311,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,34,17,total,NY,2018-11-01,72652,7826450.0,0,72973,11.193241,11.193241,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,34,18,total,NY,2019-01-01,68443,7758478.0,0,69242,11.138028,11.138028,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,35,0,total,OH,2016-01-01,43005,4387134.0,0,43592,10.670707,10.670707,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,35,1,total,OH,2016-03-01,44377,4387134.0,0,45762,10.717162,10.717162,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,35,2,total,OH,2016-05-01,46637,4387134.0,0,47005,10.740113,10.740113,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,35,3,total,OH,2016-07-01,48920,4387134.0,0,49352,10.795287,10.795287,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,35,4,total,OH,2016-09-01,46239,4387134.0,0,46778,10.755697,10.755697,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,35,5,total,OH,2016-11-01,43994,4387134.0,0,44662,10.699743,10.699743,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,35,6,total,OH,2017-01-01,41822,4416460.0,0,42538,10.647954,10.647954,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,35,7,total,OH,2017-03-01,43942,4416460.0,0,43950,10.685591,10.685591,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,35,8,total,OH,2017-05-01,45945,4416460.0,0,45734,10.729069,10.729069,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,35,9,total,OH,2017-07-01,48481,4416460.0,0,48559,10.790966,10.790966,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,35,10,total,OH,2017-09-01,47302,4416460.0,0,47655,10.756428,10.756428,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,35,11,total,OH,2017-11-01,43976,4416460.0,0,44047,10.695982,10.695982,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,35,12,total,OH,2018-01-01,42353,4419902.0,0,41749,10.6412945,10.6412945,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,35,13,total,OH,2018-03-01,43814,4419902.0,0,43609,10.68485,10.68485,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,35,14,total,OH,2018-05-01,45758,4419902.0,0,46041,10.722246,10.722246,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,35,15,total,OH,2018-07-01,47720,4419902.0,0,47735,10.762789,10.762789,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,35,16,total,OH,2018-09-01,45511,4419902.0,0,45348,10.725872,10.725872,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,35,17,total,OH,2018-11-01,43102,4419902.0,0,43204,10.682,10.682,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,35,18,total,OH,2019-01-01,42162,4421760.0,0,41104,10.635859,10.635859,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,36,0,total,OK,2016-01-01,17070,1544010.0,0,16752,9.711298,9.711298,1,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,36,1,total,OK,2016-03-01,16970,1544010.0,0,16467,9.72414,9.72414,1,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,36,2,total,OK,2016-05-01,17367,1544010.0,0,17440,9.758463,9.758463,1,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,36,3,total,OK,2016-07-01,18494,1544010.0,0,18492,9.822811,9.822811,1,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,36,4,total,OK,2016-09-01,17898,1544010.0,0,17747,9.788884,9.788884,1,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,36,5,total,OK,2016-11-01,17049,1544010.0,0,17002,9.750006,9.750006,1,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,36,6,total,OK,2017-01-01,15600,1538852.0,0,15964,9.660217,9.660217,1,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,36,7,total,OK,2017-03-01,15830,1538852.0,0,15799,9.681437,9.681437,1,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,36,8,total,OK,2017-05-01,17049,1538852.0,0,16330,9.714304,9.714304,1,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,36,9,total,OK,2017-07-01,17798,1538852.0,0,18063,9.796469,9.796469,1,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,36,10,total,OK,2017-09-01,17483,1538852.0,0,17443,9.760368,9.760368,1,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,36,11,total,OK,2017-11-01,16328,1538852.0,0,16407,9.714464,9.714464,1,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,36,12,total,OK,2018-01-01,15920,1549500.0,0,15769,9.668268,9.668268,1,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,36,13,total,OK,2018-03-01,15997,1549500.0,1,15981,9.68606,9.675643,1,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,36,14,total,OK,2018-05-01,16438,1549500.0,1,16454,9.709457,9.700106,1,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,36,15,total,OK,2018-07-01,17789,1549500.0,1,17730,9.780825,9.769845,1,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,36,16,total,OK,2018-09-01,16997,1549500.0,1,17147,9.739826,9.729334,1,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,36,17,total,OK,2018-11-01,16184,1549500.0,1,16519,9.703966,9.693809,1,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,36,18,total,OK,2019-01-01,15433,1568106.0,1,15938,9.659746,9.648347,1,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,37,0,total,OR,2016-01-01,14410,1595786.0,0,14227,9.578747,9.578747,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,37,1,total,OR,2016-03-01,15136,1595786.0,0,15469,9.625795,9.625795,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,37,2,total,OR,2016-05-01,15325,1595786.0,0,15415,9.66367,9.66367,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,37,3,total,OR,2016-07-01,16114,1595786.0,0,16193,9.693513,9.693513,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,37,4,total,OR,2016-09-01,15187,1595786.0,0,15860,9.650187,9.650187,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,37,5,total,OR,2016-11-01,14367,1595786.0,0,14784,9.572805,9.572805,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,37,6,total,OR,2017-01-01,13419,1618892.0,0,13482,9.505339,9.505339,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,37,7,total,OR,2017-03-01,14356,1618892.0,0,14733,9.583399,9.583399,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,37,8,total,OR,2017-05-01,15157,1618892.0,0,15440,9.62855,9.62855,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,37,9,total,OR,2017-07-01,15308,1618892.0,0,15502,9.640851,9.640851,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,37,10,total,OR,2017-09-01,14672,1618892.0,0,14632,9.580738,9.580738,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,37,11,total,OR,2017-11-01,13771,1618892.0,0,13637,9.522665,9.522665,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,37,12,total,OR,2018-01-01,13169,1650054.0,0,13090,9.4996805,9.4996805,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,37,13,total,OR,2018-03-01,13827,1650054.0,0,14014,9.551212,9.551212,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,37,14,total,OR,2018-05-01,14516,1650054.0,0,14560,9.5655155,9.5655155,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,37,15,total,OR,2018-07-01,15177,1650054.0,0,15050,9.61273,9.61273,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,37,16,total,OR,2018-09-01,13866,1650054.0,0,14417,9.550135,9.550135,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,37,17,total,OR,2018-11-01,13214,1650054.0,0,13183,9.500614,9.500614,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,37,18,total,OR,2019-01-01,13276,1664388.0,0,12796,9.465479,9.465479,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,38,0,total,PA,2016-01-01,42986,4788478.0,0,43736,10.6721115,10.6721115,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,38,1,total,PA,2016-03-01,45530,4788478.0,0,46534,10.731491,10.731491,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,38,2,total,PA,2016-05-01,47033,4788478.0,0,46842,10.751307,10.751307,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,38,3,total,PA,2016-07-01,49272,4788478.0,0,48822,10.8028145,10.8028145,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,38,4,total,PA,2016-09-01,46625,4788478.0,0,46841,10.761387,10.761387,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,38,5,total,PA,2016-11-01,44081,4788478.0,0,44505,10.696179,10.696179,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,38,6,total,PA,2017-01-01,42123,4759864.0,0,40986,10.639319,10.639319,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,38,7,total,PA,2017-03-01,44126,4759864.0,0,42754,10.686019,10.686019,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,38,8,total,PA,2017-05-01,45886,4759864.0,0,46549,10.734185,10.734185,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,38,9,total,PA,2017-07-01,48646,4759864.0,0,47925,10.786809,10.786809,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,38,10,total,PA,2017-09-01,47804,4759864.0,0,46056,10.752011,10.752011,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,38,11,total,PA,2017-11-01,43686,4759864.0,0,44200,10.685425,10.685425,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,38,12,total,PA,2018-01-01,41532,4794820.0,0,41556,10.635611,10.635611,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,38,13,total,PA,2018-03-01,43792,4794820.0,0,43979,10.68907,10.68907,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,38,14,total,PA,2018-05-01,46168,4794820.0,0,45768,10.7311535,10.7311535,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,38,15,total,PA,2018-07-01,47693,4794820.0,0,47063,10.763006,10.763006,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,38,16,total,PA,2018-09-01,45917,4794820.0,0,45164,10.726686,10.726686,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,38,17,total,PA,2018-11-01,42891,4794820.0,0,43813,10.677097,10.677097,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,38,18,total,PA,2019-01-01,41575,4783510.0,0,41015,10.631113,10.631113,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,39,0,total,RI,2016-01-01,3384,418800.0,0,3398,8.10651,8.10651,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,39,1,total,RI,2016-03-01,3571,418800.0,0,3526,8.161351,8.161351,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,39,2,total,RI,2016-05-01,3608,418800.0,0,3583,8.188658,8.188658,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,39,3,total,RI,2016-07-01,3984,418800.0,0,3869,8.258205,8.258205,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,39,4,total,RI,2016-09-01,3556,418800.0,0,3688,8.214785,8.214785,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,39,5,total,RI,2016-11-01,3363,418800.0,0,3543,8.152735,8.152735,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,39,6,total,RI,2017-01-01,3191,424834.0,0,3296,8.091878,8.091878,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,39,7,total,RI,2017-03-01,3390,424834.0,0,3446,8.138097,8.138097,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,39,8,total,RI,2017-05-01,3521,424834.0,0,3588,8.189973,8.189973,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,39,9,total,RI,2017-07-01,3893,424834.0,0,3943,8.268543,8.268543,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,39,10,total,RI,2017-09-01,3689,424834.0,0,3681,8.236455,8.236455,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,39,11,total,RI,2017-11-01,3426,424834.0,0,3443,8.166689,8.166689,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,39,12,total,RI,2018-01-01,3275,419770.0,0,3227,8.086789,8.086789,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,39,13,total,RI,2018-03-01,3532,419770.0,0,3324,8.1358185,8.1358185,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,39,14,total,RI,2018-05-01,3509,419770.0,0,3665,8.186526,8.186526,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,39,15,total,RI,2018-07-01,3747,419770.0,0,3733,8.246931,8.246931,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,39,16,total,RI,2018-09-01,3587,419770.0,0,3720,8.209233,8.209233,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,39,17,total,RI,2018-11-01,3242,419770.0,0,3511,8.141246,8.141246,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,39,18,total,RI,2019-01-01,3237,410554.0,0,3173,8.062927,8.062927,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,40,0,total,SC,2016-01-01,18365,1935244.0,0,18112,9.811486,9.811486,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,40,1,total,SC,2016-03-01,18275,1935244.0,0,18811,9.819857,9.819857,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,40,2,total,SC,2016-05-01,18940,1935244.0,0,18701,9.84556,9.84556,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,40,3,total,SC,2016-07-01,20087,1935244.0,0,20259,9.916626,9.916626,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,40,4,total,SC,2016-09-01,19241,1935244.0,0,19597,9.887232,9.887232,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,40,5,total,SC,2016-11-01,19174,1935244.0,0,18973,9.858538,9.858538,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,40,6,total,SC,2017-01-01,17890,1942736.0,0,17934,9.791086,9.791086,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,40,7,total,SC,2017-03-01,18030,1942736.0,0,18101,9.791557,9.791557,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,40,8,total,SC,2017-05-01,18573,1942736.0,0,18584,9.820492,9.820492,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,40,9,total,SC,2017-07-01,20417,1942736.0,0,20293,9.917805,9.917805,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,40,10,total,SC,2017-09-01,19826,1942736.0,0,20106,9.8920145,9.8920145,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,40,11,total,SC,2017-11-01,18817,1942736.0,0,18902,9.848288,9.848288,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,40,12,total,SC,2018-01-01,17713,1941180.0,0,17964,9.792608,9.792608,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,40,13,total,SC,2018-03-01,18220,1941180.0,0,18192,9.804338,9.804338,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,40,14,total,SC,2018-05-01,18365,1941180.0,0,18714,9.832254,9.832254,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,40,15,total,SC,2018-07-01,19874,1941180.0,0,20007,9.894274,9.894274,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,40,16,total,SC,2018-09-01,19497,1941180.0,0,18676,9.86484,9.86484,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,40,17,total,SC,2018-11-01,19085,1941180.0,0,18774,9.839229,9.839229,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,40,18,total,SC,2019-01-01,18275,1980642.0,0,17829,9.805681,9.805681,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,41,0,total,SD,2016-01-01,3817,314968.0,0,3897,8.259005,8.259005,1,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,41,1,total,SD,2016-03-01,4052,314968.0,0,4170,8.318334,8.318334,1,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,41,2,total,SD,2016-05-01,4077,314968.0,0,4121,8.338028,8.338028,1,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,41,3,total,SD,2016-07-01,4321,314968.0,0,4329,8.371044,8.371044,1,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,41,4,total,SD,2016-09-01,4170,314968.0,0,3965,8.331724,8.331724,1,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,41,5,total,SD,2016-11-01,4064,314968.0,0,3907,8.258051,8.258051,1,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,41,6,total,SD,2017-01-01,3738,317616.0,0,3860,8.222718,8.222718,1,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,41,7,total,SD,2017-03-01,3934,317616.0,0,3887,8.27968,8.27968,1,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,41,8,total,SD,2017-05-01,4261,317616.0,0,4209,8.325189,8.325189,1,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,41,9,total,SD,2017-07-01,4409,317616.0,0,4071,8.347076,8.347076,1,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,41,10,total,SD,2017-09-01,4106,317616.0,0,4063,8.303849,8.303849,1,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,41,11,total,SD,2017-11-01,3765,317616.0,0,3827,8.241087,8.241087,1,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,41,12,total,SD,2018-01-01,3703,340880.0,0,3897,8.265195,8.265195,1,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,41,13,total,SD,2018-03-01,4087,340880.0,1,3961,8.321069,8.292971,1,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,41,14,total,SD,2018-05-01,4175,340880.0,1,4176,8.349576,8.320156,1,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,41,15,total,SD,2018-07-01,4044,340880.0,1,4403,8.365967,8.335993,1,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,41,16,total,SD,2018-09-01,4008,340880.0,1,4134,8.324205,8.2934265,1,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,41,17,total,SD,2018-11-01,3697,340880.0,1,3977,8.286255,8.25705,1,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,41,18,total,SD,2019-01-01,3575,325232.0,1,3626,8.204508,8.175954,1,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,42,0,total,TN,2016-01-01,25365,2604172.0,0,25226,10.147866,10.147866,1,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,42,1,total,TN,2016-03-01,25951,2604172.0,0,25797,10.16107,10.16107,1,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,42,2,total,TN,2016-05-01,26816,2604172.0,0,26952,10.193611,10.193611,1,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,42,3,total,TN,2016-07-01,28398,2604172.0,0,29199,10.264606,10.264606,1,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,42,4,total,TN,2016-09-01,27697,2604172.0,0,27240,10.223488,10.223488,1,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,42,5,total,TN,2016-11-01,26365,2604172.0,0,27472,10.202577,10.202577,1,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,42,6,total,TN,2017-01-01,25541,2634800.0,0,25071,10.137732,10.137732,1,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,42,7,total,TN,2017-03-01,25155,2634800.0,0,26007,10.145847,10.145847,1,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,42,8,total,TN,2017-05-01,26420,2634800.0,0,26372,10.176203,10.176203,1,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,42,9,total,TN,2017-07-01,29048,2634800.0,0,28200,10.277735,10.277735,1,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,42,10,total,TN,2017-09-01,28306,2634800.0,0,28220,10.244556,10.244556,1,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,42,11,total,TN,2017-11-01,26521,2634800.0,0,27016,10.199892,10.199892,1,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,42,12,total,TN,2018-01-01,25357,2647804.0,0,25290,10.153917,10.153917,1,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,42,13,total,TN,2018-03-01,26085,2647804.0,1,25839,10.174244,10.158794,1,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,42,14,total,TN,2018-05-01,26543,2647804.0,1,26796,10.205051,10.188367,1,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,42,15,total,TN,2018-07-01,28488,2647804.0,1,29076,10.26842,10.250868,1,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,42,16,total,TN,2018-09-01,27470,2647804.0,1,27674,10.228577,10.212378,1,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,42,17,total,TN,2018-11-01,26321,2647804.0,1,27044,10.199998,10.185314,1,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,42,18,total,TN,2019-01-01,25345,2668030.0,1,25572,10.151104,10.136157,1,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,43,0,total,TX,2016-01-01,124769,11647002.0,0,122519,11.7366085,11.7366085,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,43,1,total,TX,2016-03-01,126678,11647002.0,0,126070,11.745582,11.745582,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,43,2,total,TX,2016-05-01,130150,11647002.0,0,129457,11.767708,11.767708,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,43,3,total,TX,2016-07-01,140422,11647002.0,0,138144,11.841661,11.841661,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,43,4,total,TX,2016-09-01,138139,11647002.0,0,142046,11.83169,11.83169,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,43,5,total,TX,2016-11-01,132869,11647002.0,0,128452,11.768003,11.768003,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,43,6,total,TX,2017-01-01,119910,11809474.0,0,117976,11.694696,11.694696,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,43,7,total,TX,2017-03-01,119420,11809474.0,0,122216,11.706997,11.706997,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,43,8,total,TX,2017-05-01,124999,11809474.0,0,126746,11.743792,11.743792,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,43,9,total,TX,2017-07-01,134727,11809474.0,0,135798,11.825232,11.825232,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,43,10,total,TX,2017-09-01,134412,11809474.0,0,135425,11.807603,11.807603,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,43,11,total,TX,2017-11-01,127668,11809474.0,0,126711,11.755996,11.755996,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,43,12,total,TX,2018-01-01,120375,11957724.0,0,121172,11.69643,11.69643,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,43,13,total,TX,2018-03-01,118600,11957724.0,1,119296,11.698687,11.690565,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,43,14,total,TX,2018-05-01,123999,11957724.0,1,124062,11.725079,11.714879,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,43,15,total,TX,2018-07-01,133804,11957724.0,1,136490,11.808723,11.799138,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,43,16,total,TX,2018-09-01,131886,11957724.0,1,132103,11.791199,11.783373,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,43,17,total,TX,2018-11-01,125387,11957724.0,1,125771,11.742315,11.732004,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,43,18,total,TX,2019-01-01,118457,12073230.0,1,121769,11.695671,11.687566,0,2019-01-01,2019-02-28,2018-03-01
37,1,37,0,44,0,total,UT,2016-01-01,15047,1325210.0,0,15172,9.635024,9.635024,0,2016-01-01,2016-02-29,2018-03-01
37,1,37,0,44,1,total,UT,2016-03-01,17146,1325210.0,0,16699,9.723276,9.723276,0,2016-03-01,2016-04-30,2018-03-01
37,1,37,0,44,2,total,UT,2016-05-01,17483,1325210.0,0,17054,9.760857,9.760857,0,2016-05-01,2016-06-30,2018-03-01
37,1,37,0,44,3,total,UT,2016-07-01,17978,1325210.0,0,18177,9.793787,9.793787,0,2016-07-01,2016-08-31,2018-03-01
37,1,37,0,44,4,total,UT,2016-09-01,16674,1325210.0,0,16989,9.739147,9.739147,0,2016-09-01,2016-10-31,2018-03-01
37,1,37,0,44,5,total,UT,2016-11-01,15165,1325210.0,0,15475,9.6313305,9.6313305,0,2016-11-01,2016-12-31,2018-03-01
37,1,37,0,44,6,total,UT,2017-01-01,14617,1356310.0,0,14213,9.569683,9.569683,0,2017-01-01,2017-02-28,2018-03-01
37,1,37,0,44,7,total,UT,2017-03-01,16222,1356310.0,0,16009,9.68659,9.68659,0,2017-03-01,2017-04-30,2018-03-01
37,1,37,0,44,8,total,UT,2017-05-01,17332,1356310.0,0,17490,9.752054,9.752054,0,2017-05-01,2017-06-30,2018-03-01
37,1,37,0,44,9,total,UT,2017-07-01,17341,1356310.0,0,17465,9.755392,9.755392,0,2017-07-01,2017-08-31,2018-03-01
37,1,37,0,44,10,total,UT,2017-09-01,15968,1356310.0,0,16504,9.693235,9.693235,0,2017-09-01,2017-10-31,2018-03-01
37,1,37,0,44,11,total,UT,2017-11-01,14961,1356310.0,0,14810,9.608604,9.608604,0,2017-11-01,2017-12-31,2018-03-01
37,1,37,0,44,12,total,UT,2018-01-01,14345,1381760.0,0,14075,9.569532,9.569532,0,2018-01-01,2018-02-28,2018-03-01
37,1,37,0,44,13,total,UT,2018-03-01,15565,1381760.0,0,15456,9.655918,9.655918,0,2018-03-01,2018-04-30,2018-03-01
37,1,37,0,44,14,total,UT,2018-05-01,16126,1381760.0,0,16456,9.695297,9.695297,0,2018-05-01,2018-06-30,2018-03-01
37,1,37,0,44,15,total,UT,2018-07-01,16856,1381760.0,0,16786,9.742832,9.742832,0,2018-07-01,2018-08-31,2018-03-01
37,1,37,0,44,16,total,UT,2018-09-01,15778,1381760.0,0,15740,9.67653,9.67653,0,2018-09-01,2018-10-31,2018-03-01
37,1,37,0,44,17,total,UT,2018-11-01,14348,1381760.0,0,14614,9.582805,9.582805,0,2018-11-01,2018-12-31,2018-03-01
37,1,37,0,44,18,total,UT,2019-01-01,14238,1412998.0,0,14226,9.558015,9.558015,0,2019-01-01,2019-02-28,2018-03-01
