unit,group,outcome,treatment,denominator,banned_state,year,month,time,start_date,end_date,analysis_type
IA,total,13334,0,1199194.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
IA,total,12845,0,1199194.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
IA,total,11908,0,1180578.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
IA,total,12568,0,1180578.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
IA,total,12995,0,1180578.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
IA,total,13944,0,1180578.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
IA,total,12950,0,1180578.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
IA,total,12361,0,1180578.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
IA,total,11937,0,1193102.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
IA,total,12464,0,1193102.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
IA,total,12897,0,1193102.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
IA,total,13343,0,1193102.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
IA,total,12730,0,1193102.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
IA,total,12064,0,1193102.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
IA,total,11838,0,1195494.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
IA,total,12337,0,1195494.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
IA,total,12790,0,1195494.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
IA,total,13666,0,1195494.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
IA,total,12839,0,1195494.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
IA,total,11689,0,1195494.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
IA,total,11726,0,1189938.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
IA,total,11780,0,1189938.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
IA,total,12480,0,1189938.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
IA,total,12660,0,1189938.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
IA,total,12148,0,1189938.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
IA,total,11308,0,1189938.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
IA,total,11060,0,1224828.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
IA,total,12082,0,1224828.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
IA,total,12448,0,1224828.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
IA,total,13245,0,1224828.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
IA,total,12770,0,1224828.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
IA,total,11918,0,1224828.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
IA,total,11303,0,1220744.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
IA,total,12239,0,1220744.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
IA,total,12017,0,1220744.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
IA,total,12949,0,1220744.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
IA,total,12154,0,1220744.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
IA,total,12208,0,1220744.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
IA,total,11234,0,1227246.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
IA,total,11815,0,1227246.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
IA,total,12440,0,1227246.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
IA,total,12933,0,1227246.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
IA,total,11754,0,1227246.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
IA,total,11789,0,1227246.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
ID,total,6823,0,646700.0,1,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
ID,total,7603,0,646700.0,1,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
ID,total,7597,0,646700.0,1,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
ID,total,7767,0,646700.0,1,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
ID,total,7881,0,646700.0,1,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
ID,total,6995,0,646700.0,1,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
ID,total,6883,0,654182.0,1,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
ID,total,7303,0,654182.0,1,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
ID,total,7818,0,654182.0,1,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
ID,total,7805,0,654182.0,1,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
ID,total,7522,0,654182.0,1,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
ID,total,6728,0,654182.0,1,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
ID,total,6496,0,680948.0,1,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
ID,total,7083,0,680948.0,1,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
ID,total,7374,0,680948.0,1,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
ID,total,7524,0,680948.0,1,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
ID,total,7276,0,680948.0,1,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
ID,total,6761,0,680948.0,1,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
ID,total,6679,0,689710.0,1,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
ID,total,7273,0,689710.0,1,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
ID,total,7676,0,689710.0,1,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
ID,total,8104,0,689710.0,1,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
ID,total,7160,0,689710.0,1,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
ID,total,6895,0,689710.0,1,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
ID,total,6578,0,679272.0,1,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
ID,total,7252,0,679272.0,1,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
ID,total,7287,0,679272.0,1,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
ID,total,7687,0,679272.0,1,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
ID,total,7309,0,679272.0,1,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
ID,total,6598,0,679272.0,1,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
ID,total,6430,0,748008.0,1,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
ID,total,7564,0,748008.0,1,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
ID,total,7835,0,748008.0,1,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
ID,total,7974,0,748008.0,1,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
ID,total,7422,0,748008.0,1,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
ID,total,7267,0,748008.0,1,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
ID,total,6776,0,760252.0,1,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
ID,total,7405,0,760252.0,1,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
ID,total,7570,0,760252.0,1,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
ID,total,8052,0,760252.0,1,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
ID,total,7481,0,760252.0,1,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
ID,total,7119,0,760252.0,1,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
ID,total,6919,0,778436.0,1,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
ID,total,7313,1,778436.0,1,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
ID,total,7534,1,778436.0,1,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
ID,total,7773,1,778436.0,1,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
ID,total,7533,1,778436.0,1,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
ID,total,7394,1,778436.0,1,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
IL,total,47865,0,5125966.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
IL,total,50470,0,5125966.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
IL,total,52331,0,5125966.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
IL,total,55462,0,5125966.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
IL,total,51340,0,5125966.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
IL,total,48384,0,5125966.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
IL,total,46067,0,5074030.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
IL,total,48067,0,5074030.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
IL,total,50601,0,5074030.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
IL,total,53163,0,5074030.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
IL,total,50673,0,5074030.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
IL,total,47482,0,5074030.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
IL,total,45285,0,5026018.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
IL,total,47731,0,5026018.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
IL,total,49141,0,5026018.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
IL,total,51367,0,5026018.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
IL,total,48549,0,5026018.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
IL,total,45393,0,5026018.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
IL,total,43351,0,5027504.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
IL,total,45262,0,5027504.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
IL,total,47036,0,5027504.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
IL,total,51522,0,5027504.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
IL,total,46992,0,5027504.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
IL,total,43930,0,5027504.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
IL,total,42786,0,5029182.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
IL,total,43527,0,5029182.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
IL,total,45001,0,5029182.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
IL,total,47647,0,5029182.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
IL,total,44461,0,5029182.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
IL,total,41212,0,5029182.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
IL,total,38697,0,4980308.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
IL,total,44187,0,4980308.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
IL,total,45631,0,4980308.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
IL,total,47308,0,4980308.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
IL,total,44768,0,4980308.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
IL,total,42030,0,4980308.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
IL,total,39171,0,4954282.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
IL,total,41434,0,4954282.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
IL,total,43213,0,4954282.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
IL,total,45732,0,4954282.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
IL,total,42785,0,4954282.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
IL,total,42548,0,4954282.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
IL,total,38450,0,4942172.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
IL,total,40536,0,4942172.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
IL,total,42226,0,4942172.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
IL,total,43522,0,4942172.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
IL,total,42225,0,4942172.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
IL,total,40774,0,4942172.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
IN,total,25660,0,2579320.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
IN,total,26930,0,2579320.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
IN,total,27873,0,2579320.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
IN,total,29466,0,2579320.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
IN,total,28126,0,2579320.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
IN,total,27171,0,2579320.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
IN,total,25266,0,2608342.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
IN,total,26600,0,2608342.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
IN,total,26975,0,2608342.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
IN,total,29460,0,2608342.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
IN,total,28363,0,2608342.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
IN,total,26824,0,2608342.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
IN,total,25580,0,2588294.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
IN,total,26774,0,2588294.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
IN,total,27251,0,2588294.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
IN,total,28778,0,2588294.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
IN,total,27816,0,2588294.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
IN,total,26231,0,2588294.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
IN,total,25243,0,2617924.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
IN,total,25902,0,2617924.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
IN,total,26441,0,2617924.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
IN,total,29266,0,2617924.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
IN,total,28089,0,2617924.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
IN,total,25935,0,2617924.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
IN,total,25613,0,2608396.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
IN,total,25479,0,2608396.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
IN,total,26161,0,2608396.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
IN,total,28164,0,2608396.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
IN,total,26592,0,2608396.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
IN,total,24333,0,2608396.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
IN,total,23540,0,2658366.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
IN,total,25134,0,2658366.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
IN,total,26876,0,2658366.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
IN,total,28710,0,2658366.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
IN,total,28118,0,2658366.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
IN,total,26473,0,2658366.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
IN,total,24211,0,2671238.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
IN,total,26133,0,2671238.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
IN,total,26356,0,2671238.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
IN,total,28133,0,2671238.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
IN,total,26728,0,2671238.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
IN,total,26738,0,2671238.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
IN,total,25149,0,2689536.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
IN,total,25502,0,2689536.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
IN,total,26399,0,2689536.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
IN,total,27712,0,2689536.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
IN,total,26324,0,2689536.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
IN,total,25826,0,2689536.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
KS,total,11878,0,1123322.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
KS,total,12430,0,1123322.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
KS,total,12769,0,1123322.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
KS,total,13483,0,1123322.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
KS,total,12861,0,1123322.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
KS,total,12429,0,1123322.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
KS,total,11171,0,1118920.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
KS,total,11871,0,1118920.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
KS,total,12372,0,1118920.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
KS,total,13271,0,1118920.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
KS,total,12396,0,1118920.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
KS,total,11701,0,1118920.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
KS,total,11396,0,1118440.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
KS,total,11693,0,1118440.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
KS,total,12211,0,1118440.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
KS,total,12750,0,1118440.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
KS,total,12411,0,1118440.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
KS,total,11775,0,1118440.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
KS,total,11097,0,1132302.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
KS,total,11417,0,1132302.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
KS,total,11589,0,1132302.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
KS,total,12889,0,1132302.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
KS,total,12265,0,1132302.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
KS,total,11236,0,1132302.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
KS,total,10844,0,1119642.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
KS,total,11450,0,1119642.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
KS,total,11378,0,1119642.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
KS,total,12067,0,1119642.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
KS,total,11567,0,1119642.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
KS,total,11053,0,1119642.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
KS,total,10214,0,1128416.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
KS,total,11541,0,1128416.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
KS,total,11514,0,1128416.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
KS,total,12197,0,1128416.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
KS,total,11893,0,1128416.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
KS,total,11708,0,1128416.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
KS,total,10650,0,1148520.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
KS,total,10954,0,1148520.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
KS,total,11020,0,1148520.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
KS,total,12255,0,1148520.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
KS,total,11703,0,1148520.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
KS,total,11873,0,1148520.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
KS,total,10737,0,1148416.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
KS,total,10926,0,1148416.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
KS,total,11430,0,1148416.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
KS,total,11812,0,1148416.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
KS,total,11574,0,1148416.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
KS,total,11295,0,1148416.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
KY,total,17334,0,1708224.0,1,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
KY,total,17997,0,1708224.0,1,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
KY,total,18463,0,1708224.0,1,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
KY,total,19678,0,1708224.0,1,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
KY,total,18969,0,1708224.0,1,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
KY,total,17899,0,1708224.0,1,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
KY,total,16627,0,1706094.0,1,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
KY,total,17442,0,1706094.0,1,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
KY,total,18100,0,1706094.0,1,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
KY,total,19692,0,1706094.0,1,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
KY,total,19253,0,1706094.0,1,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
KY,total,17816,0,1706094.0,1,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
KY,total,16961,0,1703562.0,1,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
KY,total,17305,0,1703562.0,1,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
KY,total,17768,0,1703562.0,1,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
KY,total,19470,0,1703562.0,1,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
KY,total,18171,0,1703562.0,1,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
KY,total,17601,0,1703562.0,1,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
KY,total,16637,0,1692564.0,1,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
KY,total,16911,0,1692564.0,1,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
KY,total,17204,0,1692564.0,1,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
KY,total,19534,0,1692564.0,1,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
KY,total,18552,0,1692564.0,1,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
KY,total,16712,0,1692564.0,1,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
KY,total,16655,0,1706076.0,1,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
KY,total,16592,0,1706076.0,1,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
KY,total,16936,0,1706076.0,1,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
KY,total,18320,0,1706076.0,1,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
KY,total,17745,0,1706076.0,1,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
KY,total,16585,0,1706076.0,1,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
KY,total,15945,0,1724968.0,1,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
KY,total,16841,0,1724968.0,1,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
KY,total,17083,0,1724968.0,1,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
KY,total,18880,0,1724968.0,1,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
KY,total,18261,0,1724968.0,1,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
KY,total,16908,0,1724968.0,1,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
KY,total,16490,0,1729542.0,1,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
KY,total,16955,0,1729542.0,1,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
KY,total,16669,0,1729542.0,1,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
KY,total,18670,0,1729542.0,1,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
KY,total,17563,0,1729542.0,1,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
KY,total,17709,0,1729542.0,1,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
KY,total,16478,1,1720854.0,1,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
KY,total,16596,1,1720854.0,1,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
